33052,אוטומטים ושפות פורמליות,150101.01.5780.14, תמיר אהרן,ה,16:15,17:45,ישראל,303,תרגיל,29/30,
33052,אוטומטים ושפות פורמליות,150101.01.5780.15, פריאנטי חיים,ה,18:00,19:30,ישראל,303,תרגיל,13/30,
33052,אוטומטים ושפות פורמליות,150101.01.5780.16, פריאנטי חיים,ד,17:00,18:30,בירן,304,תרגיל,22/30,
33052,אוטומטים ושפות פורמליות,150101.01.5780.17, פריאנטי חיים,ד,18:45,20:15,בירן,304,תרגיל,24/30,
33308,אוטומטים ושפות פורמליות,150101.10.5780.01, מרכוס איתן,א,17:00,18:30,בראוז,205,שעור,12/--,
33308,אוטומטים ושפות פורמליות,150101.10.5780.01, מרכוס איתן,ד,13:30,14:15,בראוז,309,שעור,12/--,
33308,אוטומטים ושפות פורמליות,150101.10.5780.11, מרכוס איתן,ד,14:30,16:00,בראוז,309,תרגיל,12/30,
32863,בסיסי נתונים,150221.10.5780.01, גולדשטיין משה,א,14:30,17:00,בראוז,310,שעור,18/--,
33267,אנגלית למדעי  המחשב,150790.02.5780.01, נורין אברהם,ד,19:45,22:15,ישראל,303,שעור,19/30,
33267,אנגלית למדעי  המחשב,150790.02.5780.02, קדם יונתן,ד,19:45,22:15,ישראל,304,שעור,21/30,
33057,ניתוח מערכות ממוחשבות,151002.01.5780.01, סיזל דן,ג,14:30,17:00,ישראל,303,שעור,69/80,
33057,ניתוח מערכות ממוחשבות,151002.01.5780.02, סיזל דן,ה,18:00,20:30,ישראל,304,שעור,51/80,
33057,ניתוח מערכות ממוחשבות,151002.01.5780.41, דיין דוד,ב,14:30,16:00,בירן,305,פרוייקט-במ"מ,18/16,פעם בשבועיים שעתיים
33057,ניתוח מערכות ממוחשבות,151002.01.5780.42, דיין דוד,ב,14:30,16:00,בירן,305,פרוייקט-במ"מ,17/16,פעם בשבועיים שעתיים
33057,ניתוח מערכות ממוחשבות,151002.01.5780.43, גלר ברוך,א,18:45,20:15,בירן,221,פרוייקט-במ"מ,18/16,פעם בשבועיים שעתיים
33057,ניתוח מערכות ממוחשבות,151002.01.5780.44, גלר ברוך,א,18:45,20:15,בירן,221,פרוייקט-במ"מ,18/16,פעם בשבועיים שעתיים
33057,ניתוח מערכות ממוחשבות,151002.01.5780.46, גלר ברוך,ג,17:00,18:30,בירן,015,פרוייקט-במ"מ,16/16,פעם בשבועיים שעתיים
33057,ניתוח מערכות ממוחשבות,151002.01.5780.47, גלר ברוך,ג,17:00,18:30,בירן,015,פרוייקט-במ"מ,17/16,פעם בשבועיים שעתיים
33057,ניתוח מערכות ממוחשבות,151002.01.5780.48, דיין דוד,ג,18:45,20:15,בירן,105,פרוייקט-במ"מ,16/16,פעם בשבועיים שעתיים
32865,תכון תכנה להנדסה,151016.10.5780.01, גולן שחר,ב,14:30,17:00,בראוז,310,שעור,8/--,
32865,תכון תכנה להנדסה,151016.10.5780.41, גולן שחר,ד,13:00,14:30,בירן,105,פרוייקט-במ"מ,8/14,
33058,תכון תכנה להנדסה,151016.01.5780.01, גולן שחר,ג,17:00,19:30,ישראל,303,שעור,75/85,
33058,תכון תכנה להנדסה,151016.01.5780.02, גולן שחר,ג,14:30,17:00,ישראל,304,שעור,60/85,
33058,תכון תכנה להנדסה,151016.01.5780.41, לויאן יהונתן,ד,16:15,17:45,בירן,016,פרוייקט-במ"מ,14/14,
33058,תכון תכנה להנדסה,151016.01.5780.42, קדרון דוד,ב,18:00,19:30,בירן,221,פרוייקט-במ"מ,14/14,
33058,תכון תכנה להנדסה,151016.01.5780.43, קדרון דוד,ד,16:15,17:45,בירן,204,פרוייקט-במ"מ,16/14,
33058,תכון תכנה להנדסה,151016.01.5780.44, קדרון דוד,ה,14:30,16:00,בירן,218,פרוייקט-במ"מ,15/14,
33058,תכון תכנה להנדסה,151016.01.5780.45, לויאן יהונתן,ב,16:15,17:45,ויילר,227,פרוייקט-במ"מ,14/14,
33058,תכון תכנה להנדסה,151016.01.5780.46, קנול רפאל,ג,17:00,18:45,בירן,105,פרוייקט-במ"מ,17/14,
33058,תכון תכנה להנדסה,151016.01.5780.47, קנול רפאל,ד,14:30,16:00,בירן,105,פרוייקט-במ"מ,15/14,
33058,תכון תכנה להנדסה,151016.01.5780.48, קנול רפאל,ד,16:15,17:45,בירן,105,פרוייקט-במ"מ,14/14,
33058,תכון תכנה להנדסה,151016.01.5780.49, קדרון דוד,ד,14:30,16:00,בירן,204,פרוייקט-במ"מ,16/14,
33060,מבנה המחשב,151101.01.5780.01, מחלוף רוני חיים,ד,14:30,17:00,ישראל,204,שעור,61/70,
